species,sci,lat,lon,month
Demoiselle Crane,Anthropoides virgo,52.855916,70.507143,5
Demoiselle Crane,Anthropoides virgo,52.856019,70.505898,5
Demoiselle Crane,Anthropoides virgo,50.815491,60.741348,5
Demoiselle Crane,Anthropoides virgo,49.961372,72.764369,5
Demoiselle Crane,Anthropoides virgo,52.31107,60.889521,5
Demoiselle Crane,Anthropoides virgo,44.100057,75.986433,5
Demoiselle Crane,Anthropoides virgo,51.310917,71.341689,5
Demoiselle Crane,Anthropoides virgo,52.175457,60.31517,5
Demoiselle Crane,Anthropoides virgo,50.811267,60.771322,5
Demoiselle Crane,Anthropoides virgo,52.855449,70.506113,5
Demoiselle Crane,Anthropoides virgo,50.81748,60.702039,5
Demoiselle Crane,Anthropoides virgo,51.310835,71.341782,5
Demoiselle Crane,Anthropoides virgo,52.120207,60.067858,5
Demoiselle Crane,Anthropoides virgo,52.313044,60.90054,5
Demoiselle Crane,Anthropoides virgo,52.172576,60.482186,5
Demoiselle Crane,Anthropoides virgo,46.068113,43.527877,5
Demoiselle Crane,Anthropoides virgo,50.060053,72.817236,5
Demoiselle Crane,Anthropoides virgo,51.351535,60.486493,5
Demoiselle Crane,Anthropoides virgo,46.006801,43.4991,5
Demoiselle Crane,Anthropoides virgo,51.634111,60.206671,5
Demoiselle Crane,Anthropoides virgo,54.654116,85.589615,5
Demoiselle Crane,Anthropoides virgo,53.381875,60.843024,5
Demoiselle Crane,Anthropoides virgo,46.061796,43.534269,5
Demoiselle Crane,Anthropoides virgo,50.139462,86.153486,5
Demoiselle Crane,Anthropoides virgo,50.151138,88.306952,5
Demoiselle Crane,Anthropoides virgo,46.008396,43.442027,5
Demoiselle Crane,Anthropoides virgo,50.266037,95.141618,5
Demoiselle Crane,Anthropoides virgo,50.002323,88.539057,5
Demoiselle Crane,Anthropoides virgo,50.866728,85.620912,5
Demoiselle Crane,Anthropoides virgo,51.320412,94.594182,5
Demoiselle Crane,Anthropoides virgo,50.94083,85.023295,5
Demoiselle Crane,Anthropoides virgo,50.003647,88.534251,5
Demoiselle Crane,Anthropoides virgo,42.613784,70.583911,5
Demoiselle Crane,Anthropoides virgo,49.97316,92.26681,5
Demoiselle Crane,Anthropoides virgo,50.21831,94.23912,5
Demoiselle Crane,Anthropoides virgo,50.23056,94.22245,5
Demoiselle Crane,Anthropoides virgo,50.32163,93.70314,5
Demoiselle Crane,Anthropoides virgo,50.63885,92.38095,5
Demoiselle Crane,Anthropoides virgo,50.61141,92.40584,5
Demoiselle Crane,Anthropoides virgo,50.6236,92.50969,5
Demoiselle Crane,Anthropoides virgo,50.34421,94.19602,5
Demoiselle Crane,Anthropoides virgo,49.96096,92.46347,5
Demoiselle Crane,Anthropoides virgo,50.35546,93.82053,5
Demoiselle Crane,Anthropoides virgo,49.98434,92.79495,5
Demoiselle Crane,Anthropoides virgo,50.25015,94.2281,5
Demoiselle Crane,Anthropoides virgo,50.33947,93.93531,5
Demoiselle Crane,Anthropoides virgo,50.61634,92.44186,5
Demoiselle Crane,Anthropoides virgo,49.98166,92.75692,5
Demoiselle Crane,Anthropoides virgo,50.47878,94.16283,5
Demoiselle Crane,Anthropoides virgo,49.98301,92.67114,5
Demoiselle Crane,Anthropoides virgo,50.31092,94.02146,5
Demoiselle Crane,Anthropoides virgo,50.61803,92.46996,5
Demoiselle Crane,Anthropoides virgo,50.30609,94.16336,5
Demoiselle Crane,Anthropoides virgo,49.97855,92.2872,5
Demoiselle Crane,Anthropoides virgo,49.97627,92.30151,5
Demoiselle Crane,Anthropoides virgo,50.24946,93.38896,5
Demoiselle Crane,Anthropoides virgo,49.9794,92.2812,5
Demoiselle Crane,Anthropoides virgo,50.30109,94.23282,5
Demoiselle Crane,Anthropoides virgo,50.22599,94.22854,5
Demoiselle Crane,Anthropoides virgo,49.973687,88.603921,5
Demoiselle Crane,Anthropoides virgo,46.07236,43.53422,5
Demoiselle Crane,Anthropoides virgo,53.380022,60.829809,5
Demoiselle Crane,Anthropoides virgo,53.738351,87.450982,5
Demoiselle Crane,Anthropoides virgo,52.171865,60.487117,5
Demoiselle Crane,Anthropoides virgo,51.9689,64.4082,5
Demoiselle Crane,Anthropoides virgo,54.361,68.765,5
Demoiselle Crane,Anthropoides virgo,43.678,76.5807,5
Demoiselle Crane,Anthropoides virgo,54.3497,68.6414,5
Demoiselle Crane,Anthropoides virgo,50.809608,60.775547,5
Demoiselle Crane,Anthropoides virgo,50.821853,60.704427,5
Demoiselle Crane,Anthropoides virgo,44.005805,76.652916,5
Demoiselle Crane,Anthropoides virgo,52.313495,60.909195,5
Demoiselle Crane,Anthropoides virgo,46.051731,43.532012,5
Demoiselle Crane,Anthropoides virgo,52.120508,60.071318,5
Demoiselle Crane,Anthropoides virgo,51.363141,60.480411,5
Demoiselle Crane,Anthropoides virgo,49.80714,88.66334,5
Demoiselle Crane,Anthropoides virgo,45.592763,101.328282,5
Demoiselle Crane,Anthropoides virgo,46.300447,46.466184,5
Demoiselle Crane,Anthropoides virgo,43.477174,78.600553,5
Demoiselle Crane,Anthropoides virgo,50.765591,70.16539,5
Demoiselle Crane,Anthropoides virgo,51.534596,49.988555,5
Demoiselle Crane,Anthropoides virgo,46.062216,43.493519,5
Demoiselle Crane,Anthropoides virgo,45.6212,99.2475,5
Demoiselle Crane,Anthropoides virgo,43.6651,76.8536,5
Demoiselle Crane,Anthropoides virgo,46.017535,43.436833,5
Demoiselle Crane,Anthropoides virgo,50.72002,70.116295,5
Demoiselle Crane,Anthropoides virgo,50.719989,70.116355,5
Demoiselle Crane,Anthropoides virgo,50.732964,70.132416,5
Demoiselle Crane,Anthropoides virgo,43.546498,78.532894,5
Demoiselle Crane,Anthropoides virgo,50.733908,70.133655,5
Demoiselle Crane,Anthropoides virgo,43.477174,78.600553,5
Demoiselle Crane,Anthropoides virgo,47.790572,84.12417,5
Demoiselle Crane,Anthropoides virgo,54.32467,80.436948,5
Demoiselle Crane,Anthropoides virgo,53.694033,77.784597,5
Demoiselle Crane,Anthropoides virgo,46.132976,43.660453,5
Demoiselle Crane,Anthropoides virgo,54.553229,77.346175,5
Demoiselle Crane,Anthropoides virgo,51.337601,93.601925,6
Demoiselle Crane,Anthropoides virgo,51.279872,80.093844,6
Demoiselle Crane,Anthropoides virgo,49.784756,89.306812,6
Demoiselle Crane,Anthropoides virgo,50.306498,87.626983,6
Demoiselle Crane,Anthropoides virgo,53.38621,85.507565,6
Demoiselle Crane,Anthropoides virgo,50.812935,85.932567,6
Demoiselle Crane,Anthropoides virgo,49.810745,89.132312,6
Demoiselle Crane,Anthropoides virgo,49.943258,88.737055,6
Demoiselle Crane,Anthropoides virgo,46.118976,43.47671,6
Demoiselle Crane,Anthropoides virgo,47.750227,102.752484,6
Demoiselle Crane,Anthropoides virgo,50.3086,87.63794,6
Demoiselle Crane,Anthropoides virgo,50.299318,87.637768,6
Demoiselle Crane,Anthropoides virgo,49.876329,88.745408,6
Demoiselle Crane,Anthropoides virgo,49.952504,88.731086,6
Demoiselle Crane,Anthropoides virgo,49.794915,89.321361,6
Demoiselle Crane,Anthropoides virgo,46.115696,43.488567,6
Demoiselle Crane,Anthropoides virgo,46.06873,43.542462,6
Demoiselle Crane,Anthropoides virgo,50.470623,87.590534,6
Demoiselle Crane,Anthropoides virgo,44.339756,75.492033,6
Demoiselle Crane,Anthropoides virgo,50.204133,87.955851,6
Demoiselle Crane,Anthropoides virgo,49.972851,88.14789,6
Demoiselle Crane,Anthropoides virgo,47.61054,99.02978,6
Demoiselle Crane,Anthropoides virgo,50.072331,88.414784,6
Demoiselle Crane,Anthropoides virgo,49.9299,88.847528,6
Demoiselle Crane,Anthropoides virgo,50.081777,88.410427,6
Demoiselle Crane,Anthropoides virgo,50.233866,87.69367,6
Demoiselle Crane,Anthropoides virgo,49.984072,88.600977,6
Demoiselle Crane,Anthropoides virgo,44.783022,104.083098,6
Demoiselle Crane,Anthropoides virgo,49.982855,88.598403,6
Demoiselle Crane,Anthropoides virgo,50.20442,87.960962,6
Demoiselle Crane,Anthropoides virgo,46.083981,43.516472,6
Demoiselle Crane,Anthropoides virgo,49.762868,89.111417,6
Demoiselle Crane,Anthropoides virgo,50.061319,88.415717,6
Demoiselle Crane,Anthropoides virgo,51.399913,94.802743,6
Demoiselle Crane,Anthropoides virgo,49.862013,88.866026,6
Demoiselle Crane,Anthropoides virgo,50.305875,87.634881,6
Demoiselle Crane,Anthropoides virgo,50.017406,88.60737,6
Demoiselle Crane,Anthropoides virgo,52.399964,59.071092,6
Demoiselle Crane,Anthropoides virgo,50.019219,88.605513,6
Demoiselle Crane,Anthropoides virgo,50.80193,86.0099,6
Demoiselle Crane,Anthropoides virgo,53.371353,90.83797,6
Demoiselle Crane,Anthropoides virgo,52.335876,84.438403,6
Demoiselle Crane,Anthropoides virgo,50.221063,94.565252,6
Demoiselle Crane,Anthropoides virgo,50.256092,87.661363,6
Demoiselle Crane,Anthropoides virgo,51.690025,95.405368,6
Demoiselle Crane,Anthropoides virgo,49.989053,88.59972,6
Demoiselle Crane,Anthropoides virgo,52.155769,60.216897,6
Demoiselle Crane,Anthropoides virgo,51.344292,93.584963,6
Demoiselle Crane,Anthropoides virgo,51.39989,94.801013,6
Demoiselle Crane,Anthropoides virgo,49.792197,89.028206,6
Demoiselle Crane,Anthropoides virgo,50.221538,94.567557,6
Demoiselle Crane,Anthropoides virgo,49.940624,88.738492,6
Demoiselle Crane,Anthropoides virgo,51.897208,94.539745,6
Demoiselle Crane,Anthropoides virgo,55.65265,101.666233,6
Demoiselle Crane,Anthropoides virgo,50.464765,87.59942,6
Demoiselle Crane,Anthropoides virgo,49.976563,88.603863,6
Demoiselle Crane,Anthropoides virgo,48.778016,95.349897,6
Demoiselle Crane,Anthropoides virgo,49.978078,88.574173,6
Demoiselle Crane,Anthropoides virgo,44.32534,75.54664,6
Demoiselle Crane,Anthropoides virgo,52.155767,60.216894,6
Demoiselle Crane,Anthropoides virgo,48.763625,97.573457,6
Demoiselle Crane,Anthropoides virgo,52.155756,60.216867,6
Demoiselle Crane,Anthropoides virgo,52.120475,60.030647,6
Demoiselle Crane,Anthropoides virgo,47.347011,104.302302,6
Demoiselle Crane,Anthropoides virgo,52.203639,60.257433,6
Demoiselle Crane,Anthropoides virgo,52.301619,60.370597,6
Demoiselle Crane,Anthropoides virgo,52.096445,84.968468,6
Demoiselle Crane,Anthropoides virgo,52.497919,58.790619,6
Demoiselle Crane,Anthropoides virgo,52.159486,60.22625,6
Demoiselle Crane,Anthropoides virgo,52.497626,58.788405,6
Demoiselle Crane,Anthropoides virgo,52.312319,60.378456,6
Demoiselle Crane,Anthropoides virgo,52.124847,60.064417,6
Demoiselle Crane,Anthropoides virgo,51.428124,94.788305,6
Demoiselle Crane,Anthropoides virgo,52.156,60.217517,6
Demoiselle Crane,Anthropoides virgo,56.343003,84.678575,6
Demoiselle Crane,Anthropoides virgo,49.992336,88.666188,6
Demoiselle Crane,Anthropoides virgo,50.309,87.638,6
Demoiselle Crane,Anthropoides virgo,50.017995,88.460105,6
Demoiselle Crane,Anthropoides virgo,50.646119,86.317539,6
Demoiselle Crane,Anthropoides virgo,49.945449,88.735987,6
Demoiselle Crane,Anthropoides virgo,50.196833,87.954641,6
Demoiselle Crane,Anthropoides virgo,50.466,87.596,6
Demoiselle Crane,Anthropoides virgo,50.307013,87.626353,6
Demoiselle Crane,Anthropoides virgo,50.465105,87.600335,6
Demoiselle Crane,Anthropoides virgo,50.805774,85.927667,6
Demoiselle Crane,Anthropoides virgo,49.94496,88.736483,6
Demoiselle Crane,Anthropoides virgo,49.897291,88.778915,6
Demoiselle Crane,Anthropoides virgo,50.200753,87.966741,6
Demoiselle Crane,Anthropoides virgo,50.185782,87.99048,6
Demoiselle Crane,Anthropoides virgo,50.006353,88.709782,6
Demoiselle Crane,Anthropoides virgo,47.214089,102.811192,7
Demoiselle Crane,Anthropoides virgo,48.344161,92.743161,7
Demoiselle Crane,Anthropoides virgo,51.869995,58.246998,7
Demoiselle Crane,Anthropoides virgo,51.870145,58.245189,7
Demoiselle Crane,Anthropoides virgo,50.465098,91.180399,7
Demoiselle Crane,Anthropoides virgo,51.616822,83.004643,7
Demoiselle Crane,Anthropoides virgo,51.869593,58.244814,7
Demoiselle Crane,Anthropoides virgo,50.06254,88.41539,7
Demoiselle Crane,Anthropoides virgo,50.04798,88.67365,7
Demoiselle Crane,Anthropoides virgo,50.30861,87.63702,7
Demoiselle Crane,Anthropoides virgo,49.90234,88.78626,7
Demoiselle Crane,Anthropoides virgo,50.30861,87.63702,7
Demoiselle Crane,Anthropoides virgo,51.419863,92.58632,7
Demoiselle Crane,Anthropoides virgo,48.278717,96.58221,7
Demoiselle Crane,Anthropoides virgo,50.199664,88.037535,7
Demoiselle Crane,Anthropoides virgo,50.763866,70.163841,7
Demoiselle Crane,Anthropoides virgo,45.915238,46.727349,7
Demoiselle Crane,Anthropoides virgo,45.914087,45.526898,7
Demoiselle Crane,Anthropoides virgo,50.306527,87.626897,7
Demoiselle Crane,Anthropoides virgo,53.82822,73.729415,7
Demoiselle Crane,Anthropoides virgo,52.63238,58.99882,7
Demoiselle Crane,Anthropoides virgo,51.227999,95.076972,7
Demoiselle Crane,Anthropoides virgo,52.922741,70.481894,7
Demoiselle Crane,Anthropoides virgo,51.419848,92.586321,7
Demoiselle Crane,Anthropoides virgo,44.177974,75.330527,7
Demoiselle Crane,Anthropoides virgo,48.335054,98.908216,7
Demoiselle Crane,Anthropoides virgo,49.607,99.716,7
Demoiselle Crane,Anthropoides virgo,49.52219,97.738908,7
Demoiselle Crane,Anthropoides virgo,49.487,98.338,7
Demoiselle Crane,Anthropoides virgo,50.510307,91.815038,7
Demoiselle Crane,Anthropoides virgo,51.664038,69.71646,7
Demoiselle Crane,Anthropoides virgo,51.804948,69.160488,7
Demoiselle Crane,Anthropoides virgo,48.334468,98.907061,7
Demoiselle Crane,Anthropoides virgo,48.329433,96.05121,8
Demoiselle Crane,Anthropoides virgo,51.535528,81.365265,8
Demoiselle Crane,Anthropoides virgo,50.333081,87.092157,8
Demoiselle Crane,Anthropoides virgo,53.148494,83.503517,8
Demoiselle Crane,Anthropoides virgo,50.154562,86.290648,8
Demoiselle Crane,Anthropoides virgo,36.891088,98.521082,8
Demoiselle Crane,Anthropoides virgo,50.805636,86.002062,8
Demoiselle Crane,Anthropoides virgo,51.869015,102.454394,8
Demoiselle Crane,Anthropoides virgo,50.01992,88.501533,8
Demoiselle Crane,Anthropoides virgo,52.551812,81.931182,8
Demoiselle Crane,Anthropoides virgo,49.995829,88.67549,8
Demoiselle Crane,Anthropoides virgo,50.803843,86.001102,8
Demoiselle Crane,Anthropoides virgo,50.303132,87.633829,8
Demoiselle Crane,Anthropoides virgo,50.308998,87.609662,8
Demoiselle Crane,Anthropoides virgo,50.170096,88.222807,8
Demoiselle Crane,Anthropoides virgo,50.018563,88.596417,8
Demoiselle Crane,Anthropoides virgo,49.786687,89.31253,8
Demoiselle Crane,Anthropoides virgo,50.308601,87.642683,8
Demoiselle Crane,Anthropoides virgo,50.009717,88.656377,8
Demoiselle Crane,Anthropoides virgo,53.141534,83.530895,8
Demoiselle Crane,Anthropoides virgo,45.911077,47.003915,8
Demoiselle Crane,Anthropoides virgo,47.890433,92.002365,8
Demoiselle Crane,Anthropoides virgo,49.961644,88.718344,8
Demoiselle Crane,Anthropoides virgo,47.105315,92.794185,8
Demoiselle Crane,Anthropoides virgo,47.157072,92.683432,8
Demoiselle Crane,Anthropoides virgo,49.974316,88.589053,8
Demoiselle Crane,Anthropoides virgo,49.962099,88.715699,8
Demoiselle Crane,Anthropoides virgo,47.386272,92.482272,8
Demoiselle Crane,Anthropoides virgo,49.96576,88.610228,8
Demoiselle Crane,Anthropoides virgo,53.215124,79.896117,8
Demoiselle Crane,Anthropoides virgo,50.032454,88.540317,8
Demoiselle Crane,Anthropoides virgo,49.787856,89.315085,8
Demoiselle Crane,Anthropoides virgo,49.983142,88.568318,8
Demoiselle Crane,Anthropoides virgo,49.813903,89.183027,8
Demoiselle Crane,Anthropoides virgo,52.996688,103.74672,8
Demoiselle Crane,Anthropoides virgo,38.391707,65.604515,9
Demoiselle Crane,Anthropoides virgo,26.795242,70.497508,9
Demoiselle Crane,Anthropoides virgo,44.059357,103.692918,9
Demoiselle Crane,Anthropoides virgo,21.938247,72.070562,9
Demoiselle Crane,Anthropoides virgo,42.743673,69.038292,9
Demoiselle Crane,Anthropoides virgo,42.330982,48.075305,9
Demoiselle Crane,Anthropoides virgo,28.355166,80.933047,10
Demoiselle Crane,Anthropoides virgo,28.52289,80.75685,10
Demoiselle Crane,Anthropoides virgo,34.082302,92.90296,10
Demoiselle Crane,Anthropoides virgo,26.213305,73.270555,11
Demoiselle Crane,Anthropoides virgo,21.656548,72.154128,11
Demoiselle Crane,Anthropoides virgo,22.905029,71.951998,11
Demoiselle Crane,Anthropoides virgo,22.905029,71.951998,11
Demoiselle Crane,Anthropoides virgo,22.905029,71.951998,11
Demoiselle Crane,Anthropoides virgo,22.905029,71.951998,11
Demoiselle Crane,Anthropoides virgo,21.722661,72.179875,11
Demoiselle Crane,Anthropoides virgo,22.912048,71.970267,11
Demoiselle Crane,Anthropoides virgo,22.912048,71.970267,11
Demoiselle Crane,Anthropoides virgo,22.436916,69.723153,11
Demoiselle Crane,Anthropoides virgo,27.810653,74.435067,12
Demoiselle Crane,Anthropoides virgo,27.974813,73.483573,12
Demoiselle Crane,Anthropoides virgo,27.810653,74.435067,12
Demoiselle Crane,Anthropoides virgo,20.946913,70.344017,12
Demoiselle Crane,Anthropoides virgo,22.244198,68.968456,12
Demoiselle Crane,Anthropoides virgo,27.13685,72.417678,12
Demoiselle Crane,Anthropoides virgo,22.244197,68.968456,1
Demoiselle Crane,Anthropoides virgo,22.470702,70.05773,1
Demoiselle Crane,Anthropoides virgo,23.128419,71.783052,1
Demoiselle Crane,Anthropoides virgo,21.90733,69.42328,1
Demoiselle Crane,Anthropoides virgo,22.986256,71.936195,1
Demoiselle Crane,Anthropoides virgo,16.263578,75.755775,1
Demoiselle Crane,Anthropoides virgo,21.084368,71.855034,1
Demoiselle Crane,Anthropoides virgo,23.207588,71.739006,1
Demoiselle Crane,Anthropoides virgo,22.823542,72.059204,1
Demoiselle Crane,Anthropoides virgo,21.90733,69.42328,1
Demoiselle Crane,Anthropoides virgo,22.823542,72.059204,1
Demoiselle Crane,Anthropoides virgo,26.180984,73.39236,1
Demoiselle Crane,Anthropoides virgo,27.950935,73.05568,1
Demoiselle Crane,Anthropoides virgo,21.020699,71.65828,1
Demoiselle Crane,Anthropoides virgo,22.791214,69.43543,1
Demoiselle Crane,Anthropoides virgo,21.072046,71.79241,1
Demoiselle Crane,Anthropoides virgo,22.044006,72.01951,1
Demoiselle Crane,Anthropoides virgo,22.339369,68.97116,1
Demoiselle Crane,Anthropoides virgo,21.735426,72.54366,1
Demoiselle Crane,Anthropoides virgo,21.765,70.434,1
Demoiselle Crane,Anthropoides virgo,22.712267,70.37762,1
Demoiselle Crane,Anthropoides virgo,22.914728,71.97378,1
Demoiselle Crane,Anthropoides virgo,22.819305,72.04364,1
Demoiselle Crane,Anthropoides virgo,22.823542,72.059204,1
Demoiselle Crane,Anthropoides virgo,16.886185,75.70995,1
Demoiselle Crane,Anthropoides virgo,26.134167,73.10389,1
Demoiselle Crane,Anthropoides virgo,26.33808,73.14668,1
Demoiselle Crane,Anthropoides virgo,21.04593,71.77425,1
Demoiselle Crane,Anthropoides virgo,16.263578,75.755775,1
Demoiselle Crane,Anthropoides virgo,21.685068,69.55649,1
Demoiselle Crane,Anthropoides virgo,22.185638,69.21516,1
Demoiselle Crane,Anthropoides virgo,22.605173,70.25121,1
Demoiselle Crane,Anthropoides virgo,22.82017,72.0605,1
Demoiselle Crane,Anthropoides virgo,22.838707,72.02697,1
Demoiselle Crane,Anthropoides virgo,22.8211,72.1186,1
Demoiselle Crane,Anthropoides virgo,22.826479,72.106834,1
Demoiselle Crane,Anthropoides virgo,22.913887,71.971466,1
Demoiselle Crane,Anthropoides virgo,23.207588,71.739006,1
Demoiselle Crane,Anthropoides virgo,22.792345,72.02314,1
Demoiselle Crane,Anthropoides virgo,22.823542,72.059204,1
Demoiselle Crane,Anthropoides virgo,22.86647,72.07303,1
Demoiselle Crane,Anthropoides virgo,22.823542,72.059204,1
Demoiselle Crane,Anthropoides virgo,22.557344,73.23835,1
Demoiselle Crane,Anthropoides virgo,22.785282,72.00611,1
Demoiselle Crane,Anthropoides virgo,27.161905,77.5228,1
Demoiselle Crane,Anthropoides virgo,26.254631,73.08552,1
Demoiselle Crane,Anthropoides virgo,27.138363,72.415825,1
Demoiselle Crane,Anthropoides virgo,22.823542,72.059204,1
Demoiselle Crane,Anthropoides virgo,22.823542,72.059204,1
Demoiselle Crane,Anthropoides virgo,22.786192,69.433655,1
Demoiselle Crane,Anthropoides virgo,22.913887,71.97147,1
Demoiselle Crane,Anthropoides virgo,22.931282,71.979546,1
Demoiselle Crane,Anthropoides virgo,22.792345,72.02314,1
Demoiselle Crane,Anthropoides virgo,22.823542,72.059204,1
Demoiselle Crane,Anthropoides virgo,22.823542,72.059204,1
Demoiselle Crane,Anthropoides virgo,26.193457,73.4432,1
Demoiselle Crane,Anthropoides virgo,21.072046,71.79241,1
Demoiselle Crane,Anthropoides virgo,23.207588,71.739006,1
Demoiselle Crane,Anthropoides virgo,22.986256,71.936195,1
Demoiselle Crane,Anthropoides virgo,28.499,73.749,1
Demoiselle Crane,Anthropoides virgo,22.829786,72.09826,1
Demoiselle Crane,Anthropoides virgo,21.058495,71.76104,1
Demoiselle Crane,Anthropoides virgo,21.224106,71.62846,1
Demoiselle Crane,Anthropoides virgo,27.140728,72.418526,1
Demoiselle Crane,Anthropoides virgo,22.829786,72.09826,1
Demoiselle Crane,Anthropoides virgo,23.253588,68.73725,1
Demoiselle Crane,Anthropoides virgo,22.82017,72.0605,1
Demoiselle Crane,Anthropoides virgo,22.47715,69.71735,1
Demoiselle Crane,Anthropoides virgo,22.823542,72.059204,1
Demoiselle Crane,Anthropoides virgo,27.16433,71.151955,1
